Date,EMA_12,EMA_26
2004-07-02,-0.04828216223743039,-0.04980355963911944
2004-07-05,-0.0463058547303016,-0.04873930806889528
2004-07-06,-0.04214880371043068,-0.04655750918239494
2004-07-07,-0.037435752442233065,-0.04396169149978393
2004-07-08,-0.0338244246007386,-0.041739501127393934
2004-07-09,-0.028624909977511735,-0.038649729158680604
2004-07-12,-0.024682627833093558,-0.03600901411276305
2004-07-13,-0.019382926118704874,-0.03261831430363742
2004-07-14,-0.015889284091207906,-0.029955791239662397
2004-07-15,-0.015273032563336744,-0.028617114048579653
2004-07-16,-0.0133824352798997,-0.02671837598727716
2004-07-19,-0.011660767024066808,-0.02490157714503336
2004-07-20,-0.00898601672682972,-0.02263293365962539
2004-07-21,-0.004946395317805106,-0.019677048023221268
2004-07-22,-0.002392121307608637,-0.017356052929021773
2004-07-23,-0.001215604261088945,-0.015681142379111317
2004-07-26,-0.0005127768691705958,-0.014271222663148973
2004-07-27,0.00010204779328021844,-0.012956051840933517
2004-07-28,0.0016334092873528682,-0.011251463000512335
2004-07-29,0.0038840436874092743,-0.00921338923101368
2004-07-30,0.008007341463406134,-0.006257917493057935
2004-08-03,0.009309843899716924,-0.00457410084176281
2004-08-04,0.0077559950495229195,-0.004293809936931794
2004-08-05,0.007001051429350252,-0.00376472316246273
2004-08-06,0.005637324497240513,-0.0036238676414923838
2004-08-09,0.003685423847043373,-0.0038776574257552367
2004-08-10,0.0024491879805806937,-0.003912653859770704
2004-08-11,0.0015389541353950668,-0.0038796670563155315
2004-08-13,0.0006887105694708675,-0.003887664240522694
2004-08-16,0.004604059333867211,-0.0016635055902582648
2004-08-17,0.006718055505776751,-0.00018139151310734018
2004-08-18,0.007728696368849999,0.0008162834964378603
2004-08-19,0.004238619763329052,-0.0003520931749305856
2004-08-20,-0.0023776808711145833,-0.003197666596087918
2004-08-23,-0.011074117907166801,-0.007324100300485406
2004-08-24,-0.016013552426037976,-0.009980125632288665
2004-08-25,-0.017961424404228675,-0.011364910421324878
2004-08-26,-0.018179855758938795,-0.011958711738992994
2004-08-27,-0.01982487182173875,-0.013211581992929699
2004-08-30,-0.024680618928516324,-0.016039407624252905
2004-08-31,-0.026207280580192907,-0.017414556664264846
2004-09-01,-0.029018659045856116,-0.01941949621557884
2004-09-02,-0.030232701447331603,-0.020715084248161653
2004-09-03,-0.028709249560662856,-0.020686579058222625
2004-09-06,-0.026136653170609484,-0.02004219342615546
2004-09-07,-0.021982586463979246,-0.018493528696626384
2004-09-08,-0.021595750639979216,-0.01856572313450436
2004-09-09,-0.018166740042126834,-0.01713916451372172
2004-09-10,-0.013100917022645039,-0.01477618124718642
2004-09-13,-0.006348297309759495,-0.011400826257682909
2004-09-14,0.001103259154764634,-0.007438778408251039
2004-09-15,0.010245880449704094,-0.002404032039353102
2004-09-16,0.016953453561282583,0.0017625707543000354
2004-09-17,0.029633304767452146,0.00899293487630631
2004-09-20,0.0377210331176795,0.014415942592426581
2004-09-21,0.04365430106037088,0.018999004233370795
2004-09-22,0.05151525778193223,0.02461022760501145
2004-09-23,0.05789732318900698,0.029676039110411945
2004-09-24,0.06998438407658775,0.037586200580624535
2004-09-27,0.07998816371441039,0.04480270066520308
2004-09-28,0.07976112731046624,0.0472997174373194
2004-09-29,0.08229053339116732,0.050922128503815986
2004-09-30,0.08212119787806318,0.05316418213731039
2004-10-01,0.08364641517263166,0.056043510148825054
2004-10-04,0.08724449153282418,0.05982057691660712
2004-10-05,0.08875326864254346,0.06257842623730285
2004-10-06,0.08709429468255482,0.06371853821251133
2004-10-07,0.0850838821747748,0.06448209933617602
2004-10-08,0.08327410235473678,0.06513678185531319
2004-10-11,0.08331286761124913,0.06649895183062829
2004-10-12,0.08247788577992032,0.06734239878447892
2004-10-13,0.08202609115727597,0.06824601522509026
2004-10-14,0.07963832883628787,0.06811709825070233
2004-10-15,0.07945462504043158,0.06888207276274083
2004-10-18,0.07955153393460215,0.0697118846212445
2004-10-19,0.0826958553322185,0.0719546800581233
2004-10-20,0.08344994676824875,0.0731134037328116
2004-10-21,0.08305634742178024,0.07368956279084063
2004-10-22,0.08559654681414566,0.07560645765612321
2004-10-26,0.08543810000406475,0.07627017505556741
2004-10-27,0.08199583721067216,0.0752918948178967
2004-10-28,0.07798451354335872,0.07385710508124768
2004-10-29,0.07425357004032132,0.0723664588362379
2004-11-01,0.07043873231544907,0.07066947113197226
2004-11-02,0.0687468111952968,0.06983775068030462
2004-11-03,0.0685401023418911,0.06965741386310871
2004-11-04,0.06682211629767498,0.06874747158098854
2004-11-05,0.06255418413860571,0.06654992237230233
2004-11-08,0.05835499670855586,0.06423211077756005
2004-11-09,0.05578381962086838,0.06255879484133985
2004-11-10,0.05150305067015777,0.059995833848740555
2004-11-11,0.04662962016963968,0.05702027226118868
2004-11-12,0.04392745799348365,0.05494955328070252
2004-11-15,0.04322570886506072,0.05379522256796416
2004-11-16,0.04249308960050361,0.052659553018147516
2004-11-17,0.040156384633076865,0.050781401484375835
2004-11-18,0.0394494797491833,0.04965400158833086
2004-11-19,0.0404628125553169,0.04938601206245832
2004-11-22,0.042348464121718735,0.04963294063093763
2004-11-23,0.045946591439949766,0.05082578145014376
2004-11-24,0.04665381660162258,0.05080487578649038
2004-11-25,0.047837097017644735,0.05106711752865899
2004-11-26,0.048231912220148464,0.05101795295867824
2004-11-29,0.04772553681174552,0.05056776918881536
2004-11-30,0.047321046935031585,0.050162479072096075
2004-12-01,0.04743354611201965,0.05000616888790037
2004-12-02,0.04974714202981207,0.05092955782788334
2004-12-03,0.05214386729868627,0.051995950305632296
2004-12-07,0.05147434263958445,0.05168454339517986
2004-12-08,0.0485435844135657,0.05025786715631191
2004-12-09,0.046418838587805315,0.049107857481483115
2004-12-13,0.045050647542132775,0.04824991224514613
2004-12-14,0.04549658168019258,0.048227638703988746
2004-12-15,0.04804135067053936,0.04925059732720785
2004-12-16,0.05216257430579274,0.05114531636220626
2004-12-17,0.057516299905563964,0.0537983885356951
2004-12-20,0.0632218531881569,0.05682090762508199
2004-12-21,0.0686976993247815,0.05993157025109197
2004-12-22,0.07355048260648975,0.06291743842922479
2004-12-23,0.07529719478087249,0.06454608089668795
2004-12-24,0.07701322238607812,0.06616869521654137
2004-12-27,0.07698768151891196,0.06695969607083446
2004-12-28,0.07686159024434853,0.0676417991940504
2004-12-29,0.07772462081206179,0.06874027991556406
2004-12-30,0.07817830529908294,0.06962422732757408
2005-01-04,0.08047096991835585,0.07136173829029872
2005-01-05,0.08082069815497579,0.072204883858157
2005-01-06,0.08073780720828472,0.0728031818687738
2005-01-07,0.08086197754018036,0.07345071760927992
2005-01-10,0.08219355584513918,0.07464083012136383
2005-01-11,0.08146298792591666,0.07484853636201783
2005-01-13,0.07960997767620341,0.07485649002206927
2005-01-14,0.08007161782212834,0.07543087140004306
2005-01-17,0.0808811267948878,0.07616439397374838
2005-01-18,0.08194402364345556,0.07702554673943948
2005-01-20,0.08253601967754949,0.07805995977042648
2005-01-24,0.07950247915245907,0.0772012053300817
2005-01-26,0.07402437727900324,0.07480882401197654
2005-01-27,0.07139910186799062,0.07348669535237985
2005-01-28,0.06894649281923192,0.07215117295968942
2005-02-01,0.06447595116552071,0.06943825741005619
2005-02-02,0.06296358745519116,0.06834250404993193
2005-02-03,0.06346472362891063,0.06818535357100125
2005-02-07,0.06456761713128062,0.06804409894046838
2005-02-08,0.06640445377527338,0.06867098459800654
2005-02-09,0.06812643194342595,0.0693321940254331
2005-02-11,0.06861840518765625,0.06944670520044414
2005-02-14,0.06639694321148532,0.06831575684059978
2005-02-15,0.06551787283992036,0.06775036639287485
2005-02-18,0.06536236167809097,0.06720748221840446
2005-02-22,0.06505002624497759,0.06672998044988555
2005-02-25,0.07258024658315343,0.07020392440743291
2005-02-28,0.07827827805964738,0.0731234449091315
2005-03-01,0.08275785041851438,0.07566211553751309
2005-03-04,0.08257443087187483,0.07691479612562116
2005-03-07,0.08328672448857331,0.07767698451486514
2005-03-09,0.08507775369178144,0.07930499819212025
2005-03-10,0.08886503753694608,0.08155611674717442
2005-03-11,0.0894832891734251,0.08239519500101777
2005-03-14,0.08919209616799628,0.08278003497413777
2005-03-16,0.08386540231944756,0.08105309474890941
2005-03-17,0.08203212354287698,0.08037872404689678
2005-03-22,0.08408963964365329,0.08182837499895125
2005-03-23,0.08466961679356022,0.08227512434110659
2005-03-24,0.08347441981031048,0.08187702893824216
2005-03-25,0.0794952955556023,0.0800794795468692
2005-03-28,0.07364806375348515,0.07722087282797821
2005-03-29,0.06907252420419056,0.07475318274317022
2005-03-30,0.06442775789284748,0.07209602425704358
2005-03-31,0.06155412431718474,0.07014440317511736
2005-04-04,0.059366509045850654,0.06782421804407014
2005-04-05,0.05761526115535613,0.06635452765248245
2005-04-07,0.05834479175490324,0.06605843005247726
2005-04-08,0.05985729044244528,0.06621528954665869
2005-04-11,0.06215935231410805,0.06685272681048052
2005-04-12,0.0630094334959816,0.06691436778720686
2005-04-18,0.06077418880833898,0.06554888447158447
2005-04-20,0.05726731512478877,0.06311324724292057
2005-04-21,0.055399408973918374,0.06178085301338061
2005-04-22,0.05546435087837261,0.06133942177926878
2005-04-26,0.057694747529389835,0.06163428916134027
2005-04-27,0.05939622502030978,0.0621617011657128
2005-04-28,0.0598983471503209,0.062198613587910526
2005-04-29,0.058354539441919456,0.061284908658858744
2005-05-03,0.0570358530834226,0.06043292121092031
2005-05-04,0.05560032643354126,0.05949010703671835
2005-05-06,0.05562248961973869,0.059212646303911404
2005-05-09,0.055463311648832406,0.05887006752649929
2005-05-10,0.05439309478375931,0.05810242563756284
2005-05-11,0.05462473274092332,0.057939189775915625
2005-05-12,0.05374982221672169,0.05727242122463393
2005-05-13,0.05383698544689639,0.05705345544598381
2005-05-16,0.052955703119386875,0.056390877288361646
2005-05-17,0.0501933885094096,0.05480641661178186
2005-05-18,0.04813941411186582,0.05347576019056653
2005-05-19,0.04470267642739866,0.051425749744067474
2005-05-20,0.041831328495687055,0.04954524345719383
2005-05-24,0.037807761732803515,0.047036569463101245
2005-05-25,0.03429318246274049,0.04466074924193773
2005-05-26,0.03139800253726326,0.042498805812693344
2005-05-27,0.029624852996453906,0.04082278542079032
2005-05-30,0.028871047077325185,0.039630365354221944
2005-05-31,0.028321005446047504,0.038568543955688483
2005-06-01,0.02711933914134445,0.037230886956413606
2005-06-02,0.0260167743090333,0.03595101886566608
2005-06-03,0.025231804670931432,0.03483720055423683
2005-06-06,0.025521903817979294,0.034265367115163176
2005-06-07,0.025634038311613816,0.03367169384934396
2005-06-08,0.026805510848747938,0.033640354290354446
2005-06-09,0.027057799336857,0.033255541825991664
2005-06-10,0.026920304466420016,0.03273024855584536
2005-06-13,0.0260248697431075,0.03186874708984857
2005-06-14,0.026308112835531854,0.03157224359014615
2005-06-15,0.02716764239627882,0.03159615554497881
2005-06-16,0.028638731307666265,0.0319764196024098
2005-06-17,0.029226293240252006,0.0320120836221923
2005-06-20,0.02961548434904421,0.03199311709072631
2005-06-21,0.030362839221689236,0.032176833678171535
2005-06-22,0.030627049141435513,0.032169675902013646
2005-06-23,0.031383352645682906,0.032419553384756605
2005-06-24,0.031100012077055168,0.03220637453770816
2005-06-27,0.02983887888971721,0.03151720948746003
2005-06-28,0.029288035881689163,0.031127667994872984
2005-06-29,0.02982750793450526,0.03125114475265971
2005-06-30,0.029364772626422127,0.0309228916918675
2005-07-04,0.028577817075454707,0.030428570940257603
2005-07-05,0.026760531448032934,0.029416488685217276
2005-07-06,0.025388780217278428,0.028559278297284784
2005-07-07,0.02143723343259836,0.02642182998762354
2005-07-08,0.019158375939080756,0.024955372931113197
2005-07-11,0.015862186135912906,0.022938911396844792
2005-07-12,0.013145170632239035,0.021106516875747605
2005-07-13,0.011564777335517713,0.019755857418547816
2005-07-14,0.008908705005628178,0.01787026110541359
2005-07-15,0.0056828721219955095,0.015653263339235977
2005-07-18,0.005484518517281783,0.014819212254207851
2005-07-19,0.005124639805021981,0.013954478523347497
2005-07-20,0.004176821547028091,0.012844059457030032
2005-07-21,0.0015558841783818414,0.010940109026940953
2005-07-25,0.001980443668570065,0.010449398792693866
2005-07-26,0.0013463496861678083,0.009516764273453979
2005-07-27,0.002268368578023508,0.009355483400104043
2005-07-28,0.005299045282450787,0.01028972664134084
2005-07-29,0.01067206549830731,0.012507056274242867
2005-08-01,0.016104417902566358,0.014986708115113106
2005-08-02,0.02132817066861926,0.017584641653394375
2005-08-03,0.024904558494461545,0.019583904607705465
2005-08-04,0.026202352253581015,0.020602890779633808
2005-08-05,0.02784988861845108,0.021810923953382147
2005-08-08,0.03030789266812161,0.023441738100636027
2005-08-09,0.033126031151770506,0.025307223634799245
2005-08-10,0.03704593960363349,0.027773757890657072
2005-08-11,0.03968365051354109,0.029730595122314542
2005-08-15,0.042199090875125495,0.031678996436501586
2005-08-16,0.043613391045588853,0.033139222032548675
2005-08-17,0.04512551800007386,0.03464314753011851
2005-08-18,0.04579905254141249,0.03574391382557455
2005-08-19,0.04503706373233825,0.03612185541497124
2005-08-22,0.04718688961016835,0.03781734256484255
2005-08-23,0.048891831480555245,0.03933228102431223
2005-08-24,0.05143764128245688,0.04126615614791249
2005-08-25,0.05166758104367174,0.04213031122809331
2005-08-26,0.05108796152249249,0.04255769959312393
2005-08-29,0.049787566532179355,0.042563454740704165
2005-08-30,0.0516267573338007,0.04398411044455705
2005-08-31,0.054111737397756404,0.045746704318998216
2005-09-01,0.05744820393811831,0.047972783251673076
2005-09-02,0.05988832189300072,0.04984953787339018
2005-09-05,0.06167104204154433,0.0514514982426601
2005-09-06,0.06336561304152503,0.053024406042568153
2005-09-07,0.06479726821546582,0.05447973682994385
2005-09-08,0.06630082979497606,0.055967935470857814
2005-09-09,0.06774548646476711,0.05742891048402522
2005-09-12,0.0687847320972025,0.05869347882414166
2005-09-13,0.06769107735116935,0.058914404559241317
2005-09-14,0.06618408489302234,0.05883893950842446
2005-09-15,0.06185072296187301,0.05729659082932278
2005-09-16,0.05832898572636207,0.05593828268871012
2005-09-19,0.0564649863425881,0.05521789061783021
2005-09-20,0.05702969197376261,0.05558216338282223
2005-09-21,0.05762245452703288,0.0559747919152072
2005-09-22,0.05870926020231356,0.05662011780418128
2005-09-23,0.06039734049747533,0.057587648494306004
2005-09-26,0.06252420798524705,0.05881982113680122
2005-09-27,0.06433090664533686,0.05996411211006267
2005-09-28,0.06585015866523887,0.06101907008522098
2005-09-29,0.0677531288080266,0.0622931733821201
2005-09-30,0.0702996525925994,0.06392371856920379
2005-10-03,0.07120868570570774,0.06483369258835933
2005-10-04,0.07166514702444964,0.06552569197274236
2005-10-05,0.0719842040454183,0.06613408646815003
2005-10-06,0.07055956819143754,0.06588149272936435
2005-10-07,0.06907760394417478,0.0655144784963914
2005-10-10,0.06750068316770791,0.06501915556311354
2005-10-11,0.06562717730363721,0.06430091404371611
2005-10-12,0.06412955493932367,0.06367807833200376
2005-10-13,0.06123308740626478,0.06231692556477688
2005-10-14,0.05863561921868207,0.06098600842568061
2005-10-17,0.055676658954826555,0.0593872209499725
2005-10-18,0.05424162269029645,0.058421421119262004
2005-10-19,0.051457171147968106,0.05677114456710647
2005-10-20,0.04913581161021636,0.055259825277141676
2005-10-21,0.0467572463857036,0.05366095952704848
2005-10-25,0.042926062672942675,0.05130492935858249
2005-10-26,0.040628325541175424,0.04957795468879531
2005-10-27,0.03897185297885228,0.04811745833303825
2005-10-28,0.03775450850742618,0.0468538772650045
2005-10-31,0.034700887276828206,0.04470958787563671
2005-11-01,0.033845600244558606,0.04355639777870628
2005-11-02,0.03318681231106978,0.04251988525264516
2005-11-03,0.033797317171377406,0.04212249330082474
2005-11-04,0.0361594740906102,0.04264314840049628
2005-11-07,0.036181717654924894,0.042173586093693274
2005-11-08,0.03523218174168409,0.041272560028890785
2005-11-09,0.035081333186020615,0.04075249381414862
2005-11-10,0.0339799259728463,0.03980210066498113
2005-11-11,0.03296139244342924,0.03888042343288145
2005-11-14,0.03211016734917302,0.03803212757346533
2005-11-15,0.03358047885401583,0.03830139161473836
2005-11-16,0.03319730466585765,0.0377672030974235
2005-11-17,0.03334578006882419,0.03750018025947659
2005-11-18,0.03243899764420196,0.03675584796683237
2005-11-21,0.029302849066211462,0.034926083812790255
2005-11-22,0.027074875159658174,0.033436819728406904
2005-11-23,0.026364208082488894,0.03262339153801068
2005-11-24,0.02608127958945211,0.032023523489102465
2005-11-25,0.025747375528962946,0.03142258865259655
2005-11-28,0.024101075674309025,0.030209539602308835
2005-11-29,0.024112403916090226,0.02976251513146276
2005-11-30,0.02142507190678353,0.028050087777694906
2005-12-01,0.018031700482323734,0.025925500360665273
2005-12-02,0.013067306073744275,0.02295051046924986
2005-12-06,0.012687674962391432,0.02203563590485734
2005-12-07,0.013629385980347852,0.02179661076961666
2005-12-08,0.013402537534579782,0.021082407829856566
2005-12-09,0.012844326284384538,0.020244760169001313
2005-12-13,0.011463832292751164,0.019031897588984
2005-12-14,0.010826728437593752,0.018164546451594665
2005-12-15,0.009268314414650753,0.016870656883955375
2005-12-16,0.008117886344299236,0.015753610593096896
2005-12-19,0.007723122736042806,0.014997930022543975
2005-12-20,0.00807337438587322,0.014627695091980754
2005-12-21,0.008414324287998796,0.014306350918477694
2005-12-22,0.008521140476860995,0.01392133451826476
2005-12-23,0.010076660503588755,0.014270274231770439
2005-12-26,0.01223348444036447,0.014998106962204548
2005-12-27,0.014165583451281102,0.015723590002879956
2005-12-28,0.013826325396854681,0.01544483563951917
2005-12-29,0.01224022661473833,0.01456126880052504
2005-12-30,0.011010135508376631,0.0137970736614778
2006-01-03,0.010892669618057953,0.01353407614739094
2006-01-04,0.014233327801590067,0.014946881455807663
2006-01-05,0.015837144511003737,0.01566623367484257
2006-01-06,0.01862580430321372,0.017021581784881536
2006-01-09,0.024382013614450686,0.019911921269427642
2006-01-10,0.027058704019533468,0.021531816082617356
2006-01-11,0.02843476072036269,0.02260376100797336
2006-01-12,0.02894188940659851,0.023279859983745373
2006-01-13,0.029857675050154936,0.024140203399002406
2006-01-16,0.030173199696841912,0.024715639091937063
2006-01-17,0.030919305689336953,0.025479139059057257
2006-01-18,0.028202483453424517,0.02457401476993495
2006-01-19,0.026736387463264122,0.02413689215863473
